id,order_id,customer_ip,pre_order_only,sent_to_express,zoodfood_comment,created_at,updated_at,locale,has_delivery_guaranty,unpaid_delta_settlement,estimated_delivery_time,estimated_rider_pickup_time,negative_credit_to_pay,accepted_delivery_time,accepted_rider_pickup_time,segment_group_id,expected_delay_time
372968092,377222761,5.112.242.93,0,0,,2023-12-10 02:52:55,2023-12-10 02:52:55,fa,0,0,30,18,0,30,18,,0
372968091,377222760,38.110.1.183,0,0,,2023-12-10 02:52:51,2023-12-10 02:52:51,fa,0,0,40,19,0,40,19,,0
372968090,377222759,5.112.242.93,0,0,,2023-12-10 02:52:36,2023-12-10 02:52:36,fa,0,0,30,18,0,30,18,,0
372968089,377222758,213.207.202.241,0,0,,2023-12-10 02:52:34,2023-12-10 02:52:34,fa,0,0,35,16,0,35,16,,0
372968088,377222757,5.122.156.214,0,0,,2023-12-10 02:51:28,2023-12-10 02:51:28,fa,0,0,50,19,0,50,19,,0
372968087,377222756,185.129.234.24,0,0,,2023-12-10 02:50:21,2023-12-10 02:50:21,fa,0,0,36,15,0,36,15,,0
372968086,377222755,5.211.172.74,0,0,,2023-12-10 02:50:18,2023-12-10 02:50:18,fa,0,0,39,19,0,39,19,,0
372968085,377222754,5.124.71.249,0,0,,2023-12-10 02:48:17,2023-12-10 02:48:17,fa,0,0,43,19,0,43,19,,0
372968084,377222753,5.121.69.78,0,0,,2023-12-10 02:47:34,2023-12-10 02:47:34,fa,0,0,18,18,0,18,18,,0
372968083,377222752,5.121.69.78,0,0,,2023-12-10 02:47:04,2023-12-10 02:47:04,fa,0,0,18,18,0,18,18,,0
372968082,377222751,5.75.212.86,0,0,,2023-12-10 02:45:44,2023-12-10 02:45:44,fa,1,0,31,19,0,31,19,,0
372968081,377222750,89.199.206.247,0,0,,2023-12-10 02:44:50,2023-12-10 02:44:50,fa,0,0,57,45,0,57,45,,0
372968080,377222749,94.130.34.138,0,0,,2023-12-10 02:44:18,2023-12-10 02:44:18,fa,0,0,41,19,0,41,19,,0
372968079,377222748,5.75.212.86,0,0,,2023-12-10 02:43:43,2023-12-10 02:43:43,fa,1,0,31,19,0,31,19,,0
372968078,377222747,5.115.247.222,0,0,,2023-12-10 02:43:20,2023-12-10 02:43:20,fa,0,0,31,18,0,31,18,,0
372968077,377222746,5.237.0.47,0,0,,2023-12-10 02:43:06,2023-12-10 02:43:06,fa,0,0,40,24,0,40,24,,0
372968076,377222745,46.143.0.206,0,0,,2023-12-10 02:42:27,2023-12-10 02:42:27,fa,1,0,37,18,0,37,18,,0
372968075,377222744,5.115.247.222,0,0,,2023-12-10 02:41:15,2023-12-10 02:41:15,fa,0,0,31,18,0,31,18,,0
372968074,377222743,5.112.124.203,0,0,,2023-12-10 02:41:07,2023-12-10 02:41:07,fa,1,0,32,15,0,32,15,,0
372968073,377222742,5.115.247.222,0,0,,2023-12-10 02:41:07,2023-12-10 02:41:07,fa,0,0,31,18,0,31,18,,0
372968072,377222741,188.229.18.138,0,0,,2023-12-10 02:41:00,2023-12-10 02:41:00,fa,1,0,40,24,0,40,24,,0
372968071,377222740,185.186.78.110,0,0,,2023-12-10 02:40:57,2023-12-10 02:40:57,fa,0,0,42,20,0,42,20,,0
372968070,377222739,89.196.181.46,0,0,,2023-12-10 02:40:55,2023-12-10 02:40:55,fa,0,0,47,0,0,70,0,,0
372968069,377222738,46.164.94.189,0,0,,2023-12-10 02:40:47,2023-12-10 02:40:47,fa,0,0,46,17,0,46,17,,0
372968068,377222737,5.208.234.130,0,0,,2023-12-10 02:40:46,2023-12-10 02:40:46,fa,1,0,38,25,0,38,25,,0
372968067,377222736,5.62.174.45,0,0,,2023-12-10 02:40:36,2023-12-10 02:40:36,fa,0,0,41,24,0,41,24,,0
372968066,377222735,5.127.167.7,0,0,,2023-12-10 02:40:34,2023-12-10 02:40:34,fa,0,0,45,17,0,45,17,,0
372968065,377222734,5.127.167.7,0,0,,2023-12-10 02:40:06,2023-12-10 02:40:06,fa,0,0,45,17,0,45,17,,0
372968064,377222733,86.55.197.68,0,0,,2023-12-10 02:40:03,2023-12-10 02:40:03,fa,0,0,48,25,0,48,25,,0
372968063,377222732,188.229.93.19,0,0,,2023-12-10 02:39:47,2023-12-10 02:39:47,fa,0,0,43,0,0,43,0,,0
372968062,377222731,94.130.34.138,0,0,,2023-12-10 02:38:24,2023-12-10 02:38:24,fa,0,0,39,16,0,39,16,,0
372968061,377222730,5.210.122.251,0,0,,2023-12-10 02:35:42,2023-12-10 02:35:42,fa,1,0,35,0,0,35,0,,0
372968060,377222729,204.18.223.69,0,0,,2023-12-10 02:35:13,2023-12-10 02:35:13,fa,0,0,31,19,0,31,19,,0
372968059,377222728,151.245.255.249,0,0,,2023-12-10 02:34:31,2023-12-10 02:34:31,fa,0,0,36,18,0,36,18,,0
372968058,377222727,37.156.52.41,0,0,,2023-12-10 02:32:59,2023-12-10 02:32:59,fa,0,0,34,19,0,34,19,,0
372968057,377222726,86.55.245.28,0,0,,2023-12-10 02:32:50,2023-12-10 02:32:50,fa,1,0,40,24,0,40,24,,0
372968056,377222725,204.18.154.252,0,0,,2023-12-10 02:32:44,2023-12-10 02:32:44,fa,0,0,38,20,0,38,20,,0
372968055,377222724,5.125.100.161,0,0,,2023-12-10 02:32:42,2023-12-10 02:32:42,fa,0,0,45,0,0,45,0,,0
372968054,377222723,95.64.49.71,0,0,,2023-12-10 02:32:31,2023-12-10 02:32:31,fa,0,0,29,15,0,29,15,,0
372968053,377222722,5.121.69.78,0,0,,2023-12-10 02:30:44,2023-12-10 02:30:44,fa,1,0,41,19,0,41,19,,0
372968052,377222721,86.55.37.15,0,0,,2023-12-10 02:30:34,2023-12-10 02:30:34,fa,0,0,32,19,0,32,19,,0
372968051,377222720,103.167.234.76,0,0,,2023-12-10 02:29:36,2023-12-10 02:29:36,fa,0,0,44,24,0,44,24,,0
372968050,377222719,5.74.164.39,0,0,,2023-12-10 02:29:21,2023-12-10 02:29:21,fa,0,0,38,19,0,38,19,,0
372968049,377222718,151.242.104.55,0,0,,2023-12-10 02:28:39,2023-12-10 02:28:39,fa,1,0,34,19,0,34,19,,0
372968048,377222717,5.126.213.167,0,0,,2023-12-10 02:27:55,2023-12-10 02:27:55,fa,0,0,33,18,0,33,18,,0
372968047,377222716,5.116.22.156,0,0,,2023-12-10 02:26:14,2023-12-10 02:26:14,fa,0,0,50,0,0,50,0,,0
372968046,377222715,65.109.217.208,0,0,,2023-12-10 02:25:04,2023-12-10 02:25:04,fa,0,0,48,0,0,70,0,,0
372968045,377222714,66.79.102.61,0,0,,2023-12-10 02:23:57,2023-12-10 02:23:57,fa,0,0,62,0,0,70,0,,0
372968044,377222713,86.55.114.248,0,0,,2023-12-10 02:22:52,2023-12-10 02:22:52,fa,0,0,29,16,0,29,16,,0
372968043,377222712,5.123.247.218,0,0,,2023-12-10 02:22:38,2023-12-10 02:22:38,fa,1,0,40,0,0,40,0,,0
372968042,377222711,5.210.45.72,0,0,,2023-12-10 02:21:14,2023-12-10 02:21:14,fa,0,0,43,20,0,43,20,,0
372968041,377222710,86.55.114.248,0,0,,2023-12-10 02:20:21,2023-12-10 02:20:21,fa,1,0,35,19,0,35,19,,0
372968040,377222709,5.122.29.87,0,0,,2023-12-10 02:20:14,2023-12-10 02:20:14,fa,0,0,31,18,0,31,18,,0
372968039,377222708,5.119.81.34,0,0,,2023-12-10 02:19:00,2023-12-10 02:19:00,fa,0,0,50,0,0,50,0,,0
372968038,377222707,5.125.186.100,0,0,,2023-12-10 02:18:24,2023-12-10 02:18:24,fa,0,0,32,15,0,32,15,,0
372968037,377222706,37.98.87.126,0,0,,2023-12-10 02:17:49,2023-12-10 02:17:49,fa,0,0,70,0,0,70,15,,0
372968036,377222705,204.18.209.139,0,0,,2023-12-10 02:17:18,2023-12-10 02:17:18,fa,0,0,40,24,0,40,24,,0
372968035,377222704,5.52.242.85,0,0,,2023-12-10 02:15:57,2023-12-10 02:15:57,fa,0,0,39,24,0,39,24,,0
372968034,377222703,23.150.248.50,0,0,,2023-12-10 02:15:51,2023-12-10 02:15:51,fa,1,0,35,19,0,35,19,,0
372968033,377222702,,0,0,"",2023-12-10 02:15:23,2023-12-10 02:15:23,fa,0,0,46,0,0,45,15,,0
372968032,377222701,5.125.87.123,0,0,,2023-12-10 02:14:10,2023-12-10 02:14:10,fa,0,0,29,20,0,29,20,,0
372968031,377222700,5.112.158.181,0,0,,2023-12-10 02:13:58,2023-12-10 02:13:58,fa,0,0,36,16,0,36,16,,0
372968030,377222699,109.125.160.51,0,0,,2023-12-10 02:13:13,2023-12-10 02:13:13,fa,0,0,66,0,0,66,0,,0
372968029,377222698,5.238.244.148,0,0,,2023-12-10 02:13:09,2023-12-10 02:13:09,fa,0,0,31,19,0,31,19,,0
372968028,377222697,89.198.23.35,0,0,,2023-12-10 02:12:48,2023-12-10 02:12:48,fa,0,0,38,17,0,38,17,,0
372968027,377222696,5.116.164.178,0,0,,2023-12-10 02:12:45,2023-12-10 02:12:45,fa,1,0,43,26,0,43,26,,0
372968026,377222695,178.131.130.178,0,0,,2023-12-10 02:12:34,2023-12-10 02:12:34,fa,0,0,35,19,0,35,19,,0
372968025,377222694,37.235.28.20,0,0,,2023-12-10 02:12:06,2023-12-10 02:12:06,fa,0,0,36,0,0,36,0,,0
372968024,377222693,86.55.53.213,0,0,,2023-12-10 02:11:10,2023-12-10 02:11:10,fa,0,0,45,20,0,45,20,,0
372968023,377222692,5.112.245.28,0,0,,2023-12-10 02:10:58,2023-12-10 02:10:58,fa,0,0,32,19,0,32,19,,0
372968022,377222691,5.116.180.194,0,0,,2023-12-10 02:10:53,2023-12-10 02:10:53,fa,0,0,45,19,0,45,19,,0
372968021,377222690,5.114.11.163,0,0,,2023-12-10 02:10:08,2023-12-10 02:10:08,fa,0,0,55,18,0,55,18,,0
372968020,377222689,2.187.71.149,0,0,,2023-12-10 02:09:58,2023-12-10 02:09:58,fa,0,0,35,19,0,35,19,,0
372968019,377222688,37.129.29.213,0,0,,2023-12-10 02:09:43,2023-12-10 02:09:43,fa,0,0,46,0,0,46,0,,0
372968018,377222687,5.218.30.32,0,0,,2023-12-10 02:09:36,2023-12-10 02:09:36,fa,0,0,18,18,0,18,18,,0
372968017,377222686,198.244.149.28,0,0,,2023-12-10 02:09:32,2023-12-10 02:09:32,fa,0,0,51,26,0,51,26,,0
372968016,377222685,93.119.45.203,0,0,,2023-12-10 02:09:19,2023-12-10 02:09:19,fa,1,0,37,18,0,37,18,,0
372968015,377222684,192.15.81.126,0,0,,2023-12-10 02:09:02,2023-12-10 02:09:02,fa,0,0,44,19,0,44,19,,0
372968014,377222683,143.244.52.19,0,0,,2023-12-10 02:08:54,2023-12-10 02:08:54,fa,0,0,66,0,0,66,0,,0
372968013,377222682,143.244.52.19,0,0,,2023-12-10 02:08:40,2023-12-10 02:08:40,fa,0,0,66,0,0,66,0,,0
372968012,377222681,143.244.52.19,0,0,,2023-12-10 02:07:44,2023-12-10 02:07:44,fa,0,0,66,0,0,66,0,,0
372968011,377222680,37.129.29.213,0,0,,2023-12-10 02:07:21,2023-12-10 02:07:21,fa,0,0,70,0,0,70,0,,0
372968010,377222679,86.57.67.149,0,0,,2023-12-10 02:07:12,2023-12-10 02:07:12,fa,0,0,39,16,0,39,16,,0
372968009,377222678,5.208.128.157,0,0,,2023-12-10 02:07:04,2023-12-10 02:07:04,fa,1,0,43,19,0,43,19,,0
372968008,377222677,5.112.118.85,0,0,,2023-12-10 02:06:50,2023-12-10 02:06:50,fa,0,0,34,21,0,34,21,,0
372968007,377222676,46.143.64.226,0,0,,2023-12-10 02:06:49,2023-12-10 02:06:49,fa,0,0,30,24,0,30,24,,0
372968006,377222675,204.18.78.79,0,0,,2023-12-10 02:06:32,2023-12-10 02:06:32,fa,0,0,48,0,0,70,15,,0
372968005,377222674,5.211.141.153,0,0,,2023-12-10 02:06:03,2023-12-10 02:06:03,fa,1,0,60,0,0,60,0,,0
372968004,377222673,5.218.30.32,0,0,,2023-12-10 02:05:39,2023-12-10 02:05:39,fa,0,0,18,18,0,18,18,,0
372968003,377222672,185.142.27.43,0,0,,2023-12-10 02:05:23,2023-12-10 02:05:23,fa,0,0,49,0,0,49,0,,0
372968002,377222671,204.18.87.17,0,0,,2023-12-10 02:05:07,2023-12-10 02:05:07,fa,0,0,34,24,0,34,24,,0
372968001,377222670,89.199.154.186,0,0,,2023-12-10 02:04:58,2023-12-10 02:04:58,fa,1,0,41,19,0,41,19,,0
372968000,377222669,149.34.246.25,0,0,,2023-12-10 02:04:53,2023-12-10 02:04:53,fa,1,0,31,19,0,31,19,,0
372967999,377222668,5.121.134.119,0,0,,2023-12-10 02:04:48,2023-12-10 02:04:48,fa,0,0,58,15,0,58,15,,0
372967998,377222667,5.125.186.100,0,0,,2023-12-10 02:04:46,2023-12-10 02:04:46,fa,0,0,32,15,0,32,15,,0
372967997,377222666,5.106.155.90,0,0,,2023-12-10 02:04:30,2023-12-10 02:04:30,fa,0,0,18,18,0,18,18,,0
372967996,377222665,86.104.104.19,0,0,,2023-12-10 02:04:07,2023-12-10 02:04:07,fa,0,0,32,15,0,32,15,,0
372967995,377222664,188.210.86.215,0,0,,2023-12-10 02:04:04,2023-12-10 02:04:04,fa,0,0,41,18,0,41,18,,0
372967994,377222663,2.147.188.64,0,0,,2023-12-10 02:03:32,2023-12-10 02:03:32,fa,1,0,35,0,0,35,0,,0
372967993,377222662,5.218.30.32,0,0,,2023-12-10 02:02:46,2023-12-10 02:02:46,fa,0,0,18,18,0,18,18,,0
372967992,377222661,5.211.141.153,0,0,,2023-12-10 02:02:33,2023-12-10 02:02:33,fa,1,0,60,0,0,60,0,,0
372967991,377222660,2.147.170.243,0,0,,2023-12-10 02:02:28,2023-12-10 02:02:28,fa,0,0,46,21,0,46,21,,0
372967990,377222659,188.210.86.215,0,0,,2023-12-10 02:02:24,2023-12-10 02:02:24,fa,0,0,41,18,0,41,18,,0
372967989,377222658,2.147.188.64,0,0,,2023-12-10 02:02:17,2023-12-10 02:02:17,fa,1,0,35,0,0,35,0,,0
372967988,377222657,151.242.67.12,0,0,,2023-12-10 02:01:40,2023-12-10 02:01:40,fa,1,0,48,18,0,48,18,,0
372967987,377222656,5.208.101.23,0,0,,2023-12-10 02:01:18,2023-12-10 02:01:18,fa,0,0,41,16,0,41,16,,0
372967986,377222655,2.177.249.111,0,0,,2023-12-10 02:01:16,2023-12-10 02:01:16,fa,0,0,58,45,0,58,45,,0
372967985,377222654,151.246.155.109,0,0,,2023-12-10 02:01:04,2023-12-10 02:01:04,fa,0,0,31,18,0,31,18,,0
372967984,377222653,2.147.200.30,0,0,,2023-12-10 02:00:43,2023-12-10 02:00:43,fa,0,0,26,20,0,26,20,,0
372967983,377222652,89.34.47.105,0,0,,2023-12-10 02:00:39,2023-12-10 02:00:39,fa,0,0,45,24,0,45,24,,0
372967982,377222651,46.51.29.162,0,0,,2023-12-10 02:00:23,2023-12-10 02:00:23,fa,0,0,19,19,0,19,19,,0
372967981,377222650,46.51.29.162,0,0,,2023-12-10 02:00:07,2023-12-10 02:00:07,fa,0,0,19,19,0,19,19,,0
372967980,377222649,86.104.233.213,0,0,,2023-12-10 01:59:54,2023-12-10 01:59:54,fa,0,0,45,0,0,45,0,,0
372967979,377222648,46.51.29.162,0,0,,2023-12-10 01:59:52,2023-12-10 01:59:52,fa,0,0,19,19,0,19,19,,0
372967978,377222647,46.51.29.162,0,0,,2023-12-10 01:59:38,2023-12-10 01:59:38,fa,0,0,19,19,0,19,19,,0
372967977,377222646,5.218.119.153,0,0,,2023-12-10 01:59:36,2023-12-10 01:59:36,fa,1,0,41,0,0,70,15,,0
372967976,377222645,89.199.95.234,0,0,,2023-12-10 01:59:34,2023-12-10 01:59:34,fa,1,0,46,0,0,46,0,,0
372967975,377222644,5.122.119.117,0,0,,2023-12-10 01:59:33,2023-12-10 01:59:33,fa,0,0,62,0,0,62,0,,0
372967974,377222643,5.114.23.201,0,0,,2023-12-10 01:59:32,2023-12-10 01:59:32,fa,0,0,60,0,0,60,15,,0
372967973,377222642,5.45.94.129,0,0,,2023-12-10 01:59:32,2023-12-10 01:59:32,fa,1,0,42,0,0,42,0,,0
372967972,377222641,5.115.153.172,0,0,,2023-12-10 01:59:30,2023-12-10 01:59:30,fa,0,0,45,0,0,45,0,,0
372967971,377222640,91.107.242.119,0,0,,2023-12-10 01:59:27,2023-12-10 01:59:27,fa,0,0,0,0,0,70,15,,0
372967970,377222639,178.131.154.64,0,0,,2023-12-10 01:59:26,2023-12-10 01:59:26,fa,0,0,48,0,0,70,15,,0
372967969,377222638,5.120.97.249,0,0,,2023-12-10 01:59:08,2023-12-10 01:59:08,fa,0,0,70,0,0,70,0,,0
372967968,377222637,86.104.233.213,0,0,,2023-12-10 01:59:07,2023-12-10 01:59:07,fa,0,0,45,0,0,45,0,,0
372967967,377222636,185.176.59.200,0,0,,2023-12-10 01:59:02,2023-12-10 01:59:02,fa,0,0,46,0,0,55,20,,0
372967966,377222635,31.2.186.225,0,0,,2023-12-10 01:58:57,2023-12-10 01:58:57,fa,1,0,52,0,0,52,0,,0
372967965,377222634,5.125.135.209,0,0,"",2023-12-10 01:58:57,2023-12-10 01:58:57,fa,1,0,63,0,0,63,15,,0
372967964,377222633,5.123.223.226,0,0,,2023-12-10 01:58:46,2023-12-10 01:58:46,fa,0,0,50,19,0,50,19,,0
372967963,377222632,83.122.170.102,0,0,,2023-12-10 01:58:43,2023-12-10 01:58:43,fa,0,0,54,0,0,54,0,,0
372967962,377222631,93.117.180.209,0,0,,2023-12-10 01:58:40,2023-12-10 01:58:40,fa,0,0,16,16,0,16,16,,0
372967961,377222630,83.120.61.163,0,0,,2023-12-10 01:58:40,2023-12-10 01:58:40,fa,0,0,50,0,0,70,0,,0
372967960,377222629,2.183.32.101,0,0,,2023-12-10 01:58:38,2023-12-10 01:58:38,fa,0,0,50,0,0,50,0,,0
372967959,377222628,86.104.233.213,0,0,,2023-12-10 01:58:31,2023-12-10 01:58:31,fa,0,0,45,0,0,45,0,,0
372967958,377222627,167.235.246.166,0,0,,2023-12-10 01:58:29,2023-12-10 01:58:29,fa,0,0,29,0,0,29,0,,0
372967957,377222626,204.18.240.60,0,0,,2023-12-10 01:58:28,2023-12-10 01:58:28,fa,0,0,32,0,0,60,0,,0
372967956,377222625,86.55.147.15,0,0,,2023-12-10 01:58:27,2023-12-10 01:58:27,fa,0,0,52,0,0,52,0,,0
372967955,377222624,5.218.30.32,0,0,,2023-12-10 01:58:20,2023-12-10 01:58:20,fa,0,0,18,18,0,18,18,,0
372967954,377222623,5.117.142.84,0,0,,2023-12-10 01:58:18,2023-12-10 01:58:18,fa,0,0,34,0,0,40,0,,0
372967953,377222622,89.199.95.234,0,0,,2023-12-10 01:58:09,2023-12-10 01:58:09,fa,1,0,46,0,0,46,0,,0
372967952,377222621,86.104.233.213,0,0,,2023-12-10 01:58:05,2023-12-10 01:58:05,fa,0,0,45,0,0,45,0,,0
372967951,377222620,5.115.86.38,0,0,,2023-12-10 01:57:56,2023-12-10 01:57:56,fa,1,0,48,19,0,48,19,,0
372967950,377222619,5.211.67.119,0,0,,2023-12-10 01:57:46,2023-12-10 01:57:46,fa,0,0,44,0,0,44,15,,0
372967949,377222618,104.28.214.162,0,0,,2023-12-10 01:57:43,2023-12-10 01:57:43,fa,0,0,39,0,0,70,15,,0
372967948,377222617,5.120.97.249,0,0,,2023-12-10 01:57:40,2023-12-10 01:57:40,fa,0,0,70,0,0,70,0,,0
372967947,377222616,5.52.213.164,0,0,,2023-12-10 01:57:39,2023-12-10 01:57:39,fa,1,0,45,0,0,45,0,,0
372967946,377222615,135.148.160.12,0,0,,2023-12-10 01:57:39,2023-12-10 01:57:39,fa,1,0,59,0,0,40,0,,0
372967945,377222614,95.64.45.194,0,0,,2023-12-10 01:57:38,2023-12-10 01:57:38,fa,0,0,39,0,0,39,15,,0
372967944,377222613,2.147.97.232,0,0,,2023-12-10 01:57:37,2023-12-10 01:57:37,fa,0,0,66,0,0,66,0,,0
372967943,377222612,86.55.255.139,0,0,سعادت آباد - ايثارگران شمالى - خيابان امامزاده - مجتمع كوهستان - ساختمان الوند - بلوك ٣٥/٣٦ - طبقه ٥ - واحد ١٠,2023-12-10 01:57:26,2023-12-10 01:57:26,fa,0,15000,31,0,0,31,0,,0
372967942,377222611,109.162.140.8,0,0,,2023-12-10 01:57:22,2023-12-10 01:57:22,fa,0,0,31,0,0,70,0,,0
372967941,377222610,93.110.253.40,0,0,,2023-12-10 01:57:20,2023-12-10 01:57:20,fa,1,0,30,20,0,30,20,,0
372967940,377222609,5.22.127.147,0,0,,2023-12-10 01:57:19,2023-12-10 01:57:19,fa,0,0,38,0,0,38,0,,0
372967939,377222608,31.2.231.180,0,0,,2023-12-10 01:57:15,2023-12-10 01:57:15,fa,0,0,69,0,0,69,15,,0
372967938,377222607,204.18.182.4,0,0,,2023-12-10 01:57:06,2023-12-10 01:57:06,fa,0,0,69,0,0,69,15,,0
372967937,377222606,143.110.239.206,0,0,,2023-12-10 01:56:59,2023-12-10 01:56:59,fa,0,0,38,0,0,38,0,,0
372967936,377222605,5.115.109.185,0,0,,2023-12-10 01:56:50,2023-12-10 01:56:50,fa,0,0,46,0,0,70,0,,0
372967935,377222604,5.117.196.120,0,0,,2023-12-10 01:56:45,2023-12-10 01:56:45,fa,0,0,68,0,0,44,15,,0
372967934,377222603,141.11.107.128,0,0,,2023-12-10 01:56:39,2023-12-10 01:56:39,fa,0,0,45,0,0,55,20,,0
372967933,377222602,65.109.208.228,0,0,,2023-12-10 01:56:36,2023-12-10 01:56:36,fa,0,0,45,0,0,70,15,,0
372967932,377222601,95.64.45.194,0,0,,2023-12-10 01:56:31,2023-12-10 01:56:31,fa,0,0,39,0,0,39,0,,0
372967931,377222600,5.119.180.80,0,0,,2023-12-10 01:56:30,2023-12-10 01:56:30,fa,0,0,49,0,0,55,0,,0
372967930,377222599,5.114.189.230,0,0,,2023-12-10 01:56:30,2023-12-10 01:56:30,fa,0,0,58,0,0,70,15,,0
372967929,377222598,5.218.30.32,0,0,,2023-12-10 01:56:25,2023-12-10 01:56:25,fa,0,0,18,18,0,18,18,,0
372967928,377222597,5.211.158.218,0,0,,2023-12-10 01:56:24,2023-12-10 01:56:24,fa,1,0,44,0,0,44,15,,0
372967927,377222596,5.124.114.224,0,0,,2023-12-10 01:56:23,2023-12-10 01:56:23,fa,0,0,70,0,0,70,0,,0
372967926,377222595,188.209.129.175,0,0,,2023-12-10 01:56:22,2023-12-10 01:56:22,fa,0,0,19,19,0,19,19,,0
372967925,377222594,5.127.121.76,0,0,,2023-12-10 01:56:16,2023-12-10 01:56:16,fa,0,0,45,0,0,45,15,,0
372967924,377222593,37.129.189.125,0,0,,2023-12-10 01:56:15,2023-12-10 01:56:15,fa,1,0,35,0,0,44,15,,0
372967923,377222592,83.122.137.238,0,0,,2023-12-10 01:56:09,2023-12-10 01:56:09,fa,0,0,54,0,0,70,15,,0
372967922,377222591,204.18.182.4,0,0,,2023-12-10 01:56:08,2023-12-10 01:56:08,fa,0,0,69,0,0,69,0,,0
372967921,377222590,83.123.89.177,0,0,,2023-12-10 01:55:58,2023-12-10 01:55:58,fa,0,0,34,0,0,45,0,,0
372967920,377222589,5.114.115.200,0,0,,2023-12-10 01:55:52,2023-12-10 01:55:52,fa,0,0,42,0,0,70,15,,0
372967919,377222588,5.52.213.164,0,0,,2023-12-10 01:55:51,2023-12-10 01:55:51,fa,1,0,45,0,0,45,0,,0
372967918,377222587,5.62.199.158,0,0,,2023-12-10 01:55:47,2023-12-10 01:55:47,fa,0,0,70,0,0,70,0,,0
372967917,377222586,5.116.75.242,0,0,,2023-12-10 01:55:39,2023-12-10 01:55:39,fa,0,0,39,18,0,39,18,,0
372967916,377222585,5.114.215.244,0,0,,2023-12-10 01:55:37,2023-12-10 01:55:37,fa,0,0,49,0,0,70,15,,0
372967915,377222584,5.124.153.243,0,0,,2023-12-10 01:55:33,2023-12-10 01:55:33,fa,0,0,19,19,0,19,19,,0
372967914,377222583,5.126.173.184,0,0,,2023-12-10 01:55:30,2023-12-10 01:55:30,fa,0,0,45,0,0,70,15,,0
372967913,377222582,5.117.196.120,0,0,,2023-12-10 01:55:28,2023-12-10 01:55:28,fa,0,0,68,0,0,68,0,,0
372967912,377222581,5.52.213.164,0,0,,2023-12-10 01:55:23,2023-12-10 01:55:23,fa,1,0,45,0,0,45,0,,0
372967911,377222580,5.216.190.43,0,0,,2023-12-10 01:55:21,2023-12-10 01:55:21,fa,0,0,44,0,0,44,0,,0
372967910,377222579,46.51.29.162,0,0,,2023-12-10 01:55:17,2023-12-10 01:55:17,fa,0,0,19,19,0,19,19,,0
372967909,377222578,5.125.242.158,0,0,,2023-12-10 01:55:15,2023-12-10 01:55:15,fa,0,0,46,0,0,55,0,,0
372967908,377222577,5.218.30.32,0,0,,2023-12-10 01:55:11,2023-12-10 01:55:11,fa,0,0,18,18,0,18,18,,0
372967907,377222576,38.242.158.183,0,0,,2023-12-10 01:55:11,2023-12-10 01:55:11,fa,0,0,56,0,0,44,15,,0
372967906,377222575,2.147.97.232,0,0,,2023-12-10 01:55:07,2023-12-10 01:55:07,fa,0,0,66,0,0,66,0,,0
372967905,377222574,86.55.92.199,0,0,,2023-12-10 01:55:05,2023-12-10 01:55:05,fa,0,0,30,0,0,30,0,,0
372967904,377222573,95.64.45.194,0,0,,2023-12-10 01:55:03,2023-12-10 01:55:03,fa,0,0,48,0,0,48,0,,0
372967903,377222572,86.55.174.5,0,0,,2023-12-10 01:55:02,2023-12-10 01:55:02,fa,0,0,35,0,0,70,15,,0
372967902,377222571,5.208.55.127,0,0,,2023-12-10 01:55:02,2023-12-10 01:55:02,fa,0,0,41,0,0,41,0,,0
372967901,377222570,46.51.29.162,0,0,,2023-12-10 01:55:00,2023-12-10 01:55:00,fa,0,0,19,19,0,19,19,,0
372967900,377222569,5.127.120.220,0,0,,2023-12-10 01:54:59,2023-12-10 01:54:59,fa,1,0,60,0,0,50,0,,0
372967899,377222568,5.120.125.118,0,0,,2023-12-10 01:54:56,2023-12-10 01:54:56,fa,1,0,44,0,0,44,15,,0
372967898,377222567,151.246.43.10,0,0,,2023-12-10 01:54:53,2023-12-10 01:54:53,fa,0,0,45,0,0,70,20,,0
372967897,377222566,46.51.29.162,0,0,,2023-12-10 01:54:47,2023-12-10 01:54:47,fa,0,0,19,19,0,19,19,,0
372967896,377222565,95.162.197.55,0,0,,2023-12-10 01:54:42,2023-12-10 01:54:42,fa,0,0,70,0,0,65,0,,0
372967895,377222564,5.123.248.147,0,0,,2023-12-10 01:54:39,2023-12-10 01:54:39,fa,0,0,51,0,0,66,15,,0
372967894,377222563,5.124.153.243,0,0,,2023-12-10 01:54:33,2023-12-10 01:54:33,fa,0,0,19,19,0,19,19,,0
372967893,377222562,46.51.29.162,0,0,,2023-12-10 01:54:31,2023-12-10 01:54:31,fa,0,0,19,19,0,19,19,,0
372967892,377222561,5.120.97.249,0,0,,2023-12-10 01:54:29,2023-12-10 01:54:29,fa,0,0,70,0,0,70,0,,0
372967891,377222560,79.137.197.55,0,0,,2023-12-10 01:54:25,2023-12-10 01:54:25,fa,0,0,44,25,0,44,25,,0
372967890,377222559,188.229.64.194,0,0,"",2023-12-10 01:54:21,2023-12-10 01:54:21,fa,0,0,36,0,0,70,0,,0
372967889,377222558,46.51.29.162,0,0,,2023-12-10 01:54:17,2023-12-10 01:54:17,fa,0,0,18,18,0,18,18,,0
372967888,377222557,5.106.155.90,0,0,,2023-12-10 01:54:17,2023-12-10 01:54:17,fa,0,0,18,18,0,18,18,,0
